sep=;
Run time (s);Round;Exception;deadline;Agreement;Discounted;#agreeing;min.util.;max.util.;Dist. to Pareto;Dist. to Nash;Social Welfare;Agent 1;Agent 2;Utility 1;Utility 2;Disc. Util. 1;Disc. Util. 2;Perceived. Util. 1;Perceived. Util. 2;User Bother 1;User Bother 2;User Util. 1;User Util. 2;Profile 1;Profile 2
0,048;61;;60rounds;No;No;1;0,00000;0,00000;1,19819;1,28905;0,00000;boa-negotiator.boaframework.offeringstrategy.anac2011.HardHeaded_Offering-F..EclipseWorkspace.assignment3.target.classes.AC_BOAninho-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.NTFTstrategy@852;boa-negotiator.boaframework.offeringstrategy.anac2011.HardHeaded_Offering-F..EclipseWorkspace.assignment3.target.classes.AC_BOAninho-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.NTFTstrategy@853;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party9_utility.xml;party1_utility.xml
0,002;4;;60rounds;Yes;No;2;0,79582;0,98750;0,02159;0,02159;1,78332;SimpleAgent@854;boa-negotiator.boaframework.offeringstrategy.anac2011.HardHeaded_Offering-F..EclipseWorkspace.assignment3.target.classes.AC_BOAninho-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.NTFTstrategy@855;0.7958150390272029;0.9874999999999999;0.7958150390272029;0.9874999999999999;0.0;0.9874999999999999;0.0;0.0;0.7958150390272029;0.9874999999999999;party9_utility.xml;party1_utility.xml
0,045;61;;60rounds;No;No;1;0,00000;0,00000;1,19819;1,28905;0,00000;KLH@856;boa-negotiator.boaframework.offeringstrategy.anac2011.HardHeaded_Offering-F..EclipseWorkspace.assignment3.target.classes.AC_BOAninho-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.NTFTstrategy@857;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party9_utility.xml;party1_utility.xml
0,048;61;;60rounds;No;No;1;0,00000;0,00000;1,19819;1,28905;0,00000;Gahboninho@858;boa-negotiator.boaframework.offeringstrategy.anac2011.HardHeaded_Offering-F..EclipseWorkspace.assignment3.target.classes.AC_BOAninho-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.NTFTstrategy@859;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party9_utility.xml;party1_utility.xml
0,003;4;;60rounds;Yes;No;2;0,67417;0,98240;0,02159;0,36704;1,65656;boa-negotiator.boaframework.offeringstrategy.anac2011.HardHeaded_Offering-F..EclipseWorkspace.assignment3.target.classes.AC_BOAninho-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.NTFTstrategy@860;SimpleAgent@861;0.9823976303688932;0.6741666666666667;0.9823976303688932;0.6741666666666667;0.9823976303688932;0.0;0.0;0.0;0.9823976303688932;0.6741666666666667;party9_utility.xml;party1_utility.xml
0,003;4;;60rounds;Yes;No;2;0,55667;0,72531;0,28480;0,45200;1,28197;SimpleAgent@862;SimpleAgent@863;0.7253069813683037;0.5566666666666666;0.7253069813683037;0.5566666666666666;0.0;0.0;0.0;0.0;0.7253069813683037;0.5566666666666666;party9_utility.xml;party1_utility.xml
0,004;5;;60rounds;Yes;No;2;0,66167;1,00000;0,02500;0,38637;1,66167;KLH@864;SimpleAgent@865;1.0;0.6616666666666667;1.0;0.6616666666666667;0.0;0.0;0.0;0.0;1.0;0.6616666666666667;party9_utility.xml;party1_utility.xml
0,003;3;;60rounds;Yes;No;2;0,68667;1,00000;0,00000;0,36468;1,68667;Gahboninho@866;SimpleAgent@867;1.0;0.6866666666666666;1.0;0.6866666666666666;0.0;0.0;0.0;0.0;1.0;0.6866666666666666;party9_utility.xml;party1_utility.xml
0,057;61;;60rounds;No;No;1;0,00000;0,00000;1,19819;1,28905;0,00000;boa-negotiator.boaframework.offeringstrategy.anac2011.HardHeaded_Offering-F..EclipseWorkspace.assignment3.target.classes.AC_BOAninho-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.NTFTstrategy@868;KLH@869;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party9_utility.xml;party1_utility.xml
0,003;4;;60rounds;Yes;No;2;0,79582;0,98750;0,02159;0,02159;1,78332;SimpleAgent@870;KLH@871;0.7958150390272029;0.9874999999999999;0.7958150390272029;0.9874999999999999;0.0;0.0;0.0;0.0;0.7958150390272029;0.9874999999999999;party9_utility.xml;party1_utility.xml
0,057;61;;60rounds;No;No;1;0,00000;0,00000;1,19819;1,28905;0,00000;KLH@872;KLH@873;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party9_utility.xml;party1_utility.xml
